Customer_ID,Customer_Name,Contact_Name,Contact_Email,Contact_Phone,Industry,Region,Annual_Revenue,Total_Employees,Account_Manager,Last_Contact_Date,Lead_Source,Priority,Open_Tickets,Closed_Tickets,Customer_Satisfaction_Score,Potential_Opportunity_Value,Current_Contract_Value
CUST-04539,"and Sons Crane, Garrett and Hensley",Evan Vang,athompson@yahoo.com,-6075,Automotive,United States,451800158.4,7866,Nicole Williams,4/23/2020 10:09,Referral,High,17,48,4.88,422682.49,3898348.94
CUST-04540,"Inc Clayton, Davenport and Garcia",David Bell,ivan50@yahoo.com,-8736,Automotive,United States,997106252,4641,David Bell,12/20/2020 8:09,Trade Show,High,19,46,3.2,808606.34,7499363.47
CUST-04541,"and Sons Valentine, Cain and Alvarez",Sarah Benjamin,connie76@kirk.info,-8253,Energy,United States,622350534.8,4088,Sarah Benjamin,6/21/2020 11:28,Online,Low,0,5,2.44,100190.04,8527975.17
CUST-04542,PLC Anderson LLC,Bobby Bernard,jamesmarshall@martinez.com,-3940,Magnetics,United States,3127488.73,8918,Bobby Bernard,6/6/2020 9:54,Online,High,2,5,3.57,186146.4,5575332.22
CUST-04543,PLC Meza-Smith,Mrs. Suzanne Campbell,nicolebrady@hotmail.com,-10686,Defense,United States,761692138.7,1477,Mrs. Suzanne Campbell,2/18/2020 15:34,Referral,Medium,5,3,1.23,935579.75,9977379.78
CUST-04544,LLC Watkins Inc,Molly Richardson,shelley02@simmons-gray.com,-6625,Technology,United States,561561717.9,1930,Molly Richardson,6/15/2020 16:40,Referral,High,6,44,1.63,224791.55,5286381.07
CUST-04545,"LLC Tate, Johnson and Greene",Andrew Williams III,christopher06@montgomery.net,-10211,Technology,United States,790024423.7,9714,Andrew Williams III,12/29/2020 10:19,Referral,High,5,20,2.07,388270.21,9084904.63
CUST-04546,LLC West Inc,Kim Jacobs,andersonjessica@hotmail.com,-11324,Technology,United States,638076079.4,6700,Kim Jacobs,5/26/2020 11:18,Trade Show,Medium,6,8,3.41,707650.94,3402038.52
CUST-04547,Ltd Salas-Anthony,Kenneth Hardin,patricksheryl@hotmail.com,-3262,Automotive,United States,853637471.1,6889,Kenneth Hardin,7/27/2020 10:07,Online,High,4,44,4.58,116298.24,2773875.4
CUST-04548,LLC Morrison-Phillips,Lauren Williams,stephanie02@sanchez-hodges.com,-7744,Defense,United States,666111886.4,3071,Lauren Williams,3/15/2020 10:23,Trade Show,Medium,18,32,4.72,684643.6,9840299.15
CUST-04549,PLC Glass Group,Destiny Monroe,chapmanjustin@hotmail.com,-10479,Manufacturing,United States,766566756.9,9593,Destiny Monroe,7/23/2020 13:54,Online,Medium,9,4,1.68,957101.99,117719.48
CUST-04550,"LLC Rodriguez, Maxwell and Henderson",Desiree Flores,sandymaxwell@johnson.org,-5712,Energy,United States,575449982.1,8716,Desiree Flores,8/12/2020 9:33,Referral,High,4,37,2.9,418258.91,4129187.85
CUST-04551,"Ltd Scott, Brandt and Roberts",Emily Powers,ylewis@gmail.com,-10701,Technology,United States,933998971.1,4234,Emily Powers,2/20/2020 16:30,Online,High,14,44,3.96,359151.34,2921534.88
CUST-04552,Inc Werner-Freeman,Richard Guerra,simmonschris@yahoo.com,-4785,Energy,United States,555982772.1,1257,Richard Guerra,6/6/2020 13:56,Referral,Medium,8,16,3.96,506251.79,6126412.66
CUST-04553,Inc Russell Ltd,John Sharp,rodriguezruben@hotmail.com,-7476,Automotive,United States,101779768.5,6851,John Sharp,3/13/2020 16:51,Cold Call,Medium,11,44,2.93,801335.02,6720398.33
CUST-04554,and Sons Serrano-Weber,Alexander Mckinney,cbishop@richardson-cortez.com,-5717,Automotive,United States,436773394.7,3177,Alexander Mckinney,9/20/2020 15:38,Referral,Low,17,27,4.44,445839.62,4084705.31
CUST-04555,Group Kelly LLC,Oscar Garner,vaughnrodney@tate-jones.info,-10721,Manufacturing,United States,751880387.3,9358,Oscar Garner,3/9/2020 10:56,Referral,High,4,46,3.05,543225.73,344462.54
CUST-04556,"Group Johnson, Downs and Miller",Tyler Taylor,joseph35@hotmail.com,-7983,Defense,United States,927231407,4068,Tyler Taylor,12/31/2020 12:21,Referral,Low,2,17,3.71,900485.88,7943764.57
CUST-04557,and Sons Hernandez-Howell,Tracy Mendoza,wrightcourtney@dixon-burke.com,-6107,Energy,United States,344710688.2,1718,Misty Harvey,8/3/2020 12:45,Cold Call,Medium,7,31,4.73,528072.5,1394677.61
CUST-04558,PLC Frazier-Mahoney,Angela Fowler,kirsten83@yahoo.com,-5920,Defense,United States,725161160.8,815,Angela Fowler,10/17/2020 12:32,Online,Low,11,34,4.55,414329.34,2160894.81
CUST-04559,"Inc Sherman, Lucero and Santiago",Shawn Farley,pearsonjoshua@fletcher.com,-11079,Technology,United States,789820900.1,5969,Shawn Farley,10/19/2020 13:10,Referral,High,0,21,4.42,138799.72,5406239.79
CUST-04560,Group Thomas-Martinez,Angela Murphy,bakermelissa@yahoo.com,-5070,Energy,United States,69434880.53,4543,Angela Murphy,11/23/2020 14:54,Referral,High,13,21,4.98,510998.11,6706741.3
CUST-04561,LLC Alexander-Gentry,Timothy Barber,yvasquez@quinn.com,-9149,Automotive,United States,370424288.7,8749,Timothy Barber,12/27/2020 14:28,Online,Low,6,33,2.85,184365.2,1362297.19
CUST-04562,"PLC Martinez, Lynch and Smith",Seth Gray,tylerhall@garner.com,-8783,Technology,United States,790312671.6,1002,Ian Davis,7/30/2020 15:39,Online,Medium,14,26,1.97,695995.56,3675927.29
CUST-04563,Group Phillips Inc,Keith Smith,goodwinjennifer@smith.biz,-6593,Defense,United States,631945067.1,6088,Keith Smith,2/5/2020 8:11,Referral,Medium,2,9,1.74,687761.5,592165.22
CUST-04564,Group Nguyen-Ruiz,Rebecca Torres,mbaker@jones.com,-4888,Automotive,United States,269832049.5,457,Rebecca Torres,3/4/2020 13:35,Cold Call,Medium,8,27,3.33,674543.17,1562204.38
CUST-04565,"and Sons Norris, Adams and Mendoza",James Moses,nevans@yahoo.com,-4663,Automotive,United States,324372487.2,7178,James Moses,8/17/2020 11:42,Referral,High,1,11,3.01,297864.73,8837285.66
CUST-04566,PLC Hernandez Ltd,Christopher Harris,tammy92@yahoo.com,-4131,Manufacturing,United States,153377451.8,5853,Christopher Harris,5/3/2020 16:02,Referral,Low,1,19,3.16,109993.77,1733355.57
CUST-04567,Group Guerra and Sons,Joseph Riley,reneeholloway@giles-martinez.net,-3575,Manufacturing,United States,270885297.8,2155,Joseph Riley,4/20/2020 15:09,Cold Call,Medium,0,7,3.51,401044.36,8874226.6
CUST-04568,PLC Mcintosh LLC,Ariana Robertson,margaretsimon@yahoo.com,-8797,Energy,United States,755328878.6,6489,Ariana Robertson,3/15/2020 11:31,Online,High,14,6,2.05,379821.41,3998264.12
CUST-04569,and Sons Sanders-Robinson,Frederick Martin,jeffrey32@williams.info,-4729,Technology,United States,199910659.4,4611,Frederick Martin,4/20/2020 16:06,Cold Call,High,11,0,1.35,295137.3,1245000.04
CUST-04570,LLC Lindsey-Hoffman,Christopher Mcbride,chasegreen@gmail.com,-8146,Automotive,United States,815297383.5,7178,Christopher Mcbride,1/20/2020 10:32,Referral,High,15,10,4.64,493932.62,3964241.75
CUST-04571,"LLC Watkins, Johnson and Watkins",Raymond Fuentes,ulewis@harris.biz,-8340,Defense,United States,700874953.4,8786,Raymond Fuentes,7/4/2020 16:09,Trade Show,Low,10,23,1.89,712810.12,7423711.81
CUST-04572,PLC Wade PLC,Debra Bentley,nicolemeyer@soto-douglas.com,-10481,Automotive,United States,965213437,7717,Debra Bentley,2/10/2020 8:36,Cold Call,Low,16,20,1.99,674013.99,6771072.96
CUST-04573,LLC Hays Inc,Wesley Thompson,rachel39@hotmail.com,-4333,Defense,United States,200600417.4,2913,Wesley Thompson,6/29/2020 11:02,Trade Show,Medium,9,41,2.25,363495.43,7718352.97
CUST-04574,and Sons Robinson-Casey,Hailey Edwards,robert98@gmail.com,-7632,Manufacturing,United States,336877381.1,4985,Hailey Edwards,11/4/2020 12:04,Referral,Medium,1,14,1.99,252962.84,3569918.12
CUST-04575,"Group Duncan, Fuller and Williams",Steven Jackson,andrew69@gmail.com,-3455,Manufacturing,United States,473513623,7762,Steven Jackson,5/18/2020 14:35,Referral,Medium,19,25,1.55,862337.56,362436.88
CUST-04576,Inc King-Martinez,James Dalton,gsmall@curtis.net,-11562,Defense,United States,277904645.6,3429,James Dalton,9/15/2020 9:03,Cold Call,Low,12,5,1.98,941060.17,1946992.3
CUST-04577,Inc Payne Inc,Sara Smith,ericfleming@harmon.com,-5613,Defense,United States,820940378.2,68,Sara Smith,5/3/2020 14:17,Trade Show,Medium,7,33,1.04,944642.46,7216640.39
CUST-04578,and Sons Wong-Evans,Billy Rodriguez,claudia59@houston.info,-4044,Defense,United States,652806132.2,553,Jaime Graves,9/2/2020 10:29,Referral,High,16,39,3.83,38688.45,52111.72
CUST-04579,Ltd Smith Inc,Alexis Cardenas,michelle00@gmail.com,-7136,Defense,United States,532235398.9,7949,Alexis Cardenas,5/27/2020 8:31,Trade Show,Medium,1,24,1.41,123435.12,7484097.14
CUST-04580,LLC Kirk and Sons,Adam Smith,carl23@hotmail.com,-4572,Manufacturing,United States,537837838.8,5691,Adam Smith,5/22/2020 16:12,Cold Call,Low,14,10,4.41,99771.63,5252907.34
CUST-04581,"Inc Russell, Russo and Diaz",Brianna Johnson,gina04@gmail.com,-3993,Energy,United States,454639577.6,2002,Brianna Johnson,9/6/2020 11:22,Cold Call,Medium,4,45,1.68,460817.78,3744900.01
CUST-04582,PLC Cook Inc,Christy Jenkins,graytracy@gmail.com,-9831,Magnetics,United States,720345255.4,6470,Christy Jenkins,12/22/2020 12:14,Trade Show,High,17,6,2.06,915077.24,2407432.58
CUST-04583,Ltd Sexton and Sons,Bianca Carter,dennissimmons@gmail.com,-4955,Magnetics,United States,311039977,3350,Bianca Carter,4/7/2020 14:19,Trade Show,High,19,37,4.87,190647.25,7493804.06
CUST-04584,and Sons Villanueva and Sons,David Pruitt,mclaughlindawn@hotmail.com,-11294,Defense,United States,715234277.7,9964,David Pruitt,11/9/2020 14:47,Referral,Medium,4,7,4.65,221641.49,7473001.5
CUST-04585,PLC Mcconnell Inc,Monica Velez,frodriguez@estrada-romero.com,-8002,Defense,United States,707785166.4,3615,Monica Velez,9/15/2020 9:58,Referral,High,19,26,4.42,220742.43,9009482.2
CUST-04586,Ltd Mcmahon-Mason,Emily Johnson,stephenssusan@yahoo.com,-9506,Technology,United States,418020266.8,2318,Emily Johnson,4/30/2020 10:02,Trade Show,Low,7,40,1.42,15739.24,2778206.72
CUST-04587,"Group Nelson, Smith and Wright",Christopher Lewis,annfox@perez-holt.net,-5378,Manufacturing,United States,295718794.5,8355,Christopher Lewis,4/29/2020 9:20,Referral,Medium,6,23,2.03,604076.53,324992.57
CUST-04588,Group Francis-Avila,Catherine Hernandez,michelle60@yahoo.com,-8379,Defense,United States,37068110.84,6190,Catherine Hernandez,11/24/2020 12:00,Cold Call,Medium,5,24,3.68,697473.33,2953703.23
CUST-04589,LLC Sexton-Dodson,Cassandra Thomas,brandtjoshua@gmail.com,-6991,Energy,United States,298960683,818,Cassandra Thomas,6/22/2020 16:45,Cold Call,High,2,33,1.64,676752.92,3791414.5
CUST-04590,"Inc Benson, Padilla and Lucas",Randy Mills,emilycrawford@hotmail.com,-5822,Energy,United States,404850919.5,5151,Matthew Valencia,7/6/2020 9:16,Referral,Low,14,33,4.6,413069.55,876064.34
CUST-04591,"and Sons Torres, Boyer and Singh",Gregory Mitchell,gibsonrachael@gmail.com,-4436,Manufacturing,United States,344172945,672,Gregory Mitchell,5/5/2020 12:28,Cold Call,Low,19,26,2.42,599785.05,4157969.74
CUST-04592,Inc Silva Group,Trevor Douglas,harrismichelle@warren.com,-10951,Energy,United States,228627157.5,6902,Trevor Douglas,12/20/2020 13:04,Online,Medium,13,22,2.29,972188.05,6935231.58
CUST-04593,Ltd Braun PLC,Carl Buckley,carrie21@gmail.com,-9152,Magnetics,United States,687518368.2,2905,Carl Buckley,5/31/2020 15:23,Trade Show,Low,13,42,2.48,126179.67,5312782.44
CUST-04594,"Inc Rivera, Cruz and Abbott",Scott Fitzgerald,derekperez@yahoo.com,-7860,Magnetics,United States,325489548.1,1189,Scott Fitzgerald,5/22/2020 10:09,Trade Show,Medium,10,47,1.03,342101.7,4182120.17
CUST-04595,Ltd Foley-Salazar,Nicole Coleman,lewistyler@hotmail.com,-2692,Magnetics,United States,404986831.6,6851,Nicole Coleman,2/8/2020 10:36,Online,Medium,1,28,1.39,294072.14,6215371.28
CUST-04596,and Sons Rogers Group,Sarah Wagner,ichandler@hotmail.com,-8347,Defense,United States,981605958.2,3575,Sarah Wagner,11/25/2020 11:46,Cold Call,High,19,29,1.06,743935.57,1354384.25
CUST-04597,Group Smith Inc,Cheryl Quinn,chadbanks@yoder.com,-7626,Defense,United States,767140449.2,2293,Stephen Byrd,7/7/2020 15:14,Online,High,10,19,4.82,838254.69,8183629.88
CUST-04598,Group Frazier and Sons,Brittany Mccoy,suzannegarcia@ochoa.net,-7528,Magnetics,United States,836084025.7,9998,Brittany Mccoy,12/27/2020 10:07,Cold Call,Low,12,7,2.44,949407.34,9549315.16
CUST-04599,PLC Coleman PLC,Shannon Bryant,jennifermcdowell@brown.org,-9689,Defense,United States,365307126.6,2049,Shannon Bryant,3/9/2020 14:04,Cold Call,High,17,40,4.59,952177.57,5406552.61
CUST-04600,Inc Rivera Ltd,Kathryn Horne,iingram@gmail.com,-10536,Manufacturing,United States,715712622.4,3100,Kathryn Horne,1/14/2020 15:37,Online,High,0,49,4.96,690824.42,7128209.86
CUST-04601,"PLC Thomas, Walker and Owen",Chris Johnson,garzachristina@yahoo.com,-7904,Technology,United States,841935366.9,9038,Chris Johnson,8/8/2020 9:50,Cold Call,Low,3,14,1.73,50985.53,4751650.51
CUST-04602,"and Sons Jackson, Rosales and Nelson",Eric Martinez,xmartinez@hotmail.com,-5756,Technology,United States,680514232,5118,Eric Martinez,1/19/2020 12:21,Trade Show,High,13,35,1.47,275148.37,6231501.38
CUST-04603,LLC Allen and Sons,Dale Dean,warnerrobert@murphy-williams.info,-3031,Technology,United States,862788270.2,1525,Dale Dean,8/27/2020 15:05,Online,High,14,10,2.01,742179.3,4596437.23
CUST-04604,PLC Medina LLC,Regina Lopez,steven41@gordon.net,-10059,Manufacturing,United States,147625361.7,1947,Regina Lopez,4/24/2020 14:29,Cold Call,High,13,32,3.73,520671.53,4980524.01
CUST-04605,"and Sons Daniel, Cunningham and Bryan",Michelle Davis,leslieatkinson@calderon.net,-6041,Automotive,United States,332230691.6,8707,Michelle Davis,1/21/2020 11:21,Trade Show,Medium,17,40,3.7,185714.19,9191900.2
CUST-04606,Inc Smith Ltd,Brian Wilson,wheeleranthony@brown.info,-7943,Magnetics,United States,129561451.7,5655,Brian Wilson,11/9/2020 11:18,Online,High,13,6,2.85,350869.53,3270104.46
CUST-04607,"LLC Ho, Barnes and Hogan",Margaret Ellis,cwallace@gray.info,-7151,Technology,United States,835030744.9,6676,Margaret Ellis,7/15/2020 9:45,Trade Show,High,18,22,4.11,860071.18,1265463.32
CUST-04608,"PLC Moore, Rice and Carter",Danny Hansen,brownmichael@hurst.com,-6661,Energy,United States,995838750.3,8277,Danny Hansen,7/20/2020 10:28,Trade Show,High,14,39,4.12,370901.87,6503985.51
CUST-04609,"Group Morris, Thomas and Sutton",Tanya Craig,cdavis@preston.info,-9273,Manufacturing,United States,16088686.69,213,Tanya Craig,9/25/2020 9:51,Referral,Medium,19,23,3.85,589919.9,9301006.97
CUST-04610,PLC Johnson-Henry,Joseph Leonard,billy60@kim.com,-2706,Automotive,United States,689584449.4,2396,Joseph Leonard,10/2/2020 8:57,Trade Show,Low,8,35,2.6,285486.02,3365090.89
CUST-04611,"Ltd Curry, Jones and Dudley",Laura Howard MD,qsmith@lutz-gibson.com,-5097,Energy,United States,293750810.5,1337,Laura Howard MD,1/8/2020 14:36,Cold Call,High,6,46,1.46,784541.01,3514464.53
CUST-04612,"Inc White, Gibson and Miller",Mercedes Lynch,diane64@taylor-fletcher.com,-5143,Defense,United States,448938452.9,455,Mercedes Lynch,8/13/2020 9:45,Cold Call,High,11,20,2.54,733535.78,3140445.52
CUST-04613,"Ltd Yang, Jordan and Thornton",Amanda Reynolds,brandi77@duke.com,-8869,Magnetics,United States,875820414.9,4949,Amanda Reynolds,10/22/2020 10:04,Trade Show,High,17,41,2.61,878538.13,7803683.32
CUST-04614,PLC Taylor Ltd,Clayton Sanchez,wgates@fitzgerald-robinson.org,-10499,Energy,United States,792821809.4,3055,Clayton Sanchez,7/31/2020 10:27,Trade Show,Medium,1,38,4.89,271257.07,9809852.78
CUST-04615,Ltd Ware Group,Jennifer Simpson,rioslydia@gmail.com,-3462,Magnetics,United States,370613129.7,9554,Christopher Lopez,9/29/2020 13:04,Online,Low,15,31,1.56,815212.3,6823302.09
CUST-04616,LLC Smith Inc,Adam Castro,dustin71@hotmail.com,-7647,Magnetics,United States,182094914.8,6788,Adam Castro,7/23/2020 8:50,Trade Show,Low,15,16,1.93,255729.67,9258668.72
CUST-04617,"PLC Barr, Glass and Jenkins",Dustin Wallace,forbesdestiny@gmail.com,-5135,Automotive,United States,266132784.8,1175,Dustin Wallace,9/5/2020 13:29,Cold Call,Low,14,42,1.65,155062.09,1404936.23
CUST-04618,Ltd Davidson-Zavala,Vickie Campbell,francobrittany@tyler.com,-6788,Automotive,United States,724655423.2,2994,Vickie Campbell,7/5/2020 9:01,Referral,High,2,8,4.32,99765.54,3167152.48
CUST-04619,Inc Branch and Sons,Meghan Clayton,rosalesjessica@mann.com,-7477,Magnetics,United States,954026711.9,6055,Meghan Clayton,8/2/2020 12:14,Online,Medium,1,39,4.49,71660.55,550446.94
CUST-04620,LLC Martin-Deleon,Vicki Moore,frank81@cole.com,-10753,Magnetics,United States,766083851.2,6516,Vicki Moore,8/9/2020 13:43,Trade Show,Low,15,34,1.08,277009.97,7933907.96
CUST-04621,Group Lynch and Sons,Kimberly Pruitt,elizabeth82@gmail.com,-10867,Technology,United States,352350670.3,7621,Kimberly Pruitt,6/16/2020 16:03,Cold Call,Medium,8,36,4.04,483295.68,9736861.37
CUST-04622,"LLC Kelly, Davis and Myers",Billy Parsons,martinezmelissa@clark-leblanc.net,-10073,Technology,United States,926357239.2,3987,Billy Parsons,5/18/2020 15:21,Online,High,6,2,2.96,15454.98,9658585.01
CUST-04623,Inc Lyons Inc,Angel Henry,clarkmarcus@hubbard.com,-9400,Manufacturing,United States,105008933.8,8007,Angel Henry,1/15/2020 14:59,Trade Show,Low,7,40,4.1,562066.21,3047520.94
CUST-04624,PLC Collins Ltd,Stephanie Mccann,kelly32@gmail.com,-9532,Automotive,United States,817896068.3,7020,Kayla Wilson,5/1/2020 9:07,Referral,Medium,2,41,3.41,352808.09,3118386.13
CUST-04625,"LLC Myers, Parker and Rodriguez",Tiffany Miller,jenniferbernard@lin-jones.info,-4583,Magnetics,United States,815011960.3,9487,Tiffany Miller,9/9/2020 15:27,Referral,Low,2,47,1.35,298225.79,675586.27
CUST-04626,"Group Morris, Carey and Santos",Erika Hensley,erin77@yahoo.com,-2218,Energy,United States,329967638,4746,Erika Hensley,8/24/2020 8:42,Referral,Low,16,32,3.18,403164.06,2490668.52
CUST-04627,Inc Marsh Ltd,Dr. Joshua Delacruz,robert49@jones-rose.biz,-2930,Magnetics,United States,748752497.3,5930,Dr. Joshua Delacruz,11/19/2020 14:04,Online,Medium,12,44,4.5,591163.99,4650592.22
CUST-04628,PLC Anderson Group,Jill Blackwell,fuentesnoah@hernandez.com,-6694,Manufacturing,United States,560939841.3,3347,Jill Blackwell,1/2/2020 11:19,Cold Call,High,4,37,1.08,735909.19,2832369.11
CUST-04629,Ltd Moreno-Nixon,Alexandra Berry,bjohnson@hotmail.com,-7803,Automotive,United States,869931636,8199,Alexandra Berry,1/17/2020 11:39,Referral,Low,5,30,1.67,862989.25,4025958.36
CUST-04630,Inc Garcia-House,Katherine Thompson,kristina72@fowler-turner.com,-8601,Energy,United States,444270678.7,3570,Katherine Thompson,10/4/2020 13:54,Trade Show,Low,10,39,1.75,324435.9,8197042.8
CUST-04631,Inc Price PLC,Richard Gomez,laurenwhite@hubbard.biz,-5789,Automotive,United States,597437310.1,5298,Richard Gomez,7/25/2020 15:21,Trade Show,High,2,3,3.96,669930.45,7317351.46
CUST-04632,"PLC Meyer, Lee and Wiley",Jonathan Howard,sandra34@herrera.com,-7694,Defense,United States,982492881.5,5258,Tracey Mills,9/1/2020 13:07,Cold Call,Medium,9,40,4.78,84878.82,3732463.98
CUST-04633,"Inc Wood, Kelly and Adams",Amanda Garcia,jordanmelanie@gmail.com,-11301,Energy,United States,838360717.6,5449,Amanda Garcia,10/12/2020 15:43,Referral,Medium,2,14,2.74,454557.45,6391601.53
CUST-04634,and Sons Morton Inc,James Day,hcarlson@gmail.com,-3385,Technology,United States,10814328.67,994,James Day,7/8/2020 10:48,Online,Medium,15,16,4.97,214957.71,9383103.89
CUST-04635,Group Blanchard Ltd,Elizabeth Willis,reginald87@hester.org,-5253,Technology,United States,562522028.4,552,Elizabeth Willis,3/25/2020 15:56,Referral,Medium,5,8,4.28,684853.27,2527867.74
CUST-04636,"PLC Frost, Jones and Miller",Tyler Wong,shawn49@hicks-randall.com,-4546,Automotive,United States,947507761.4,2933,Tyler Wong,8/27/2020 14:04,Online,High,8,49,3.84,706517.9,132036.17
CUST-04637,Inc Carpenter-Bowers,Barbara Gutierrez,chelsea73@hotmail.com,-6979,Magnetics,United States,524758442.6,8494,Barbara Gutierrez,1/29/2020 8:46,Referral,High,14,49,3.35,205922.24,483496.3
CUST-04638,"PLC Brown, Smith and Torres",Brianna Wyatt,sreilly@moore-williams.biz,-8625,Energy,United States,882324139.5,7320,Brianna Wyatt,11/12/2020 10:18,Cold Call,High,5,9,1.3,579150.43,8659440.56
CUST-04639,Ltd Miller PLC,Samantha Davis,wagnerann@nunez-robinson.com,-5702,Technology,United States,91711963.77,6586,Samantha Davis,2/15/2020 10:09,Referral,High,4,7,1.14,456016.9,1479883.99
CUST-04640,Ltd Austin and Sons,Ryan Woodard,brownsandra@ross.org,-9648,Automotive,United States,68888770.44,5972,Ryan Woodard,10/18/2020 11:43,Trade Show,Low,13,11,2.2,706804.91,1044500.2
CUST-04641,and Sons Swanson LLC,Thomas Mitchell,pbullock@decker-garcia.com,-6136,Technology,United States,946721376.8,9433,Thomas Mitchell,11/23/2020 13:55,Online,Medium,16,28,1.53,198836.3,7456413.11
CUST-04642,"LLC Wilkins, Adams and Downs",Samuel Mckenzie,christy20@arias-evans.biz,-9094,Automotive,United States,41683788.59,2843,Samuel Mckenzie,10/29/2020 9:33,Cold Call,High,18,39,4.98,362560.98,2682598.36
